timestamp,visitorid,event,itemid,transactionid,addcart_category,most_viewed_category,total_events,unique_items_viewed
2015-09-02 22:51:24.118,1037660,addtocart,391289,,1173.0,1002.0,5,3.0
2015-09-02 23:08:26.961,382014,addtocart,262982,,707.0,707.0,2,1.0
2015-09-02 22:36:04.604,1397591,addtocart,88886,,782.0,782.0,3,1.0
2015-09-02 22:44:44.656,1101145,addtocart,333256,,320.0,320.0,23,14.0
2015-09-03 03:22:38.335,548514,addtocart,78172,,429.0,429.0,9,5.0
2015-09-03 03:40:29.779,837602,addtocart,153399,,959.0,959.0,18,8.0
2015-09-03 03:43:19.120,159500,addtocart,45910,,1441.0,1441.0,20,11.0
2015-09-03 03:35:17.279,159500,addtocart,18554,,126.0,1441.0,20,11.0
2015-09-03 03:34:33.873,603630,addtocart,92201,,1421.0,1421.0,4,2.0
2015-09-03 03:13:03.641,1268885,addtocart,403006,,1542.0,1542.0,2,1.0
2015-09-03 03:45:07.004,726713,addtocart,346886,,1679.0,1679.0,9,5.0
2015-09-02 18:23:31.977,693709,addtocart,220191,,414.0,48.0,386,274.0
2015-09-02 17:33:23.474,419246,addtocart,280328,,589.0,1213.0,5,2.0
2015-09-02 18:14:41.238,534097,addtocart,332816,,438.0,,1,0.0
2015-09-02 17:40:14.200,761783,addtocart,303473,,828.0,828.0,55,26.0
2015-09-02 17:48:04.641,565892,addtocart,168952,,730.0,282.0,6,4.0
2015-09-02 18:20:13.411,895999,addtocart,424245,,1349.0,1051.0,2474,1640.0
2015-09-02 18:59:06.204,821844,addtocart,188377,,551.0,790.0,38,22.0
2015-09-02 18:55:02.267,1150086,addtocart,170671,,799.0,1051.0,7757,3809.0
2015-09-02 18:31:16.943,1337564,addtocart,416870,,1255.0,1680.0,7,1.0
2015-09-02 18:56:08.070,569539,addtocart,375854,,48.0,1542.0,410,195.0
2015-09-02 19:22:25.350,942884,addtocart,145432,,769.0,769.0,6,4.0
2015-09-02 18:36:12.212,235192,addtocart,417187,,1219.0,1219.0,8,3.0
2015-09-02 18:30:24.697,1337564,addtocart,413222,,1680.0,1680.0,7,1.0
2015-09-02 20:11:39.069,1266718,addtocart,271537,,1625.0,1625.0,14,6.0
2015-09-02 20:21:31.333,361339,addtocart,20388,,1344.0,1344.0,10,1.0
2015-09-02 19:27:03.733,1195643,addtocart,71836,,1384.0,1384.0,6,2.0
2015-09-02 20:22:59.146,1093187,addtocart,201277,,646.0,646.0,8,5.0
2015-09-02 20:02:47.530,586198,addtocart,92625,,486.0,486.0,7,2.0
2015-09-02 19:26:47.823,213585,addtocart,71153,,686.0,686.0,13,7.0
2015-09-02 19:42:23.091,424128,addtocart,62330,,434.0,1564.0,8,1.0
2015-09-03 01:30:54.746,1626,addtocart,85774,,1646.0,1646.0,3,1.0
2015-09-03 01:25:30.070,415332,addtocart,338660,,1051.0,1051.0,4,3.0
2015-09-03 00:48:49.174,1129915,addtocart,305901,,292.0,292.0,3,2.0
2015-09-03 02:13:11.717,70826,addtocart,218877,,1173.0,1173.0,9,1.0
2015-09-03 02:36:14.755,213548,addtocart,83574,,491.0,491.0,4,2.0
2015-09-03 02:37:21.695,342960,addtocart,184983,,1103.0,1103.0,2,1.0
2015-09-03 02:19:50.076,435603,addtocart,335366,,196.0,196.0,4,1.0
2015-09-03 02:49:21.292,827760,addtocart,389216,,491.0,491.0,2,1.0
2015-09-03 02:45:08.112,1090117,addtocart,228287,,858.0,858.0,10,2.0
2015-09-03 02:05:47.535,843276,addtocart,102934,,1312.0,1312.0,47,25.0
2015-09-03 02:42:52.419,1090117,addtocart,444190,,858.0,858.0,10,2.0
2015-09-03 02:23:12.438,813667,addtocart,160127,,806.0,806.0,5,2.0
2015-09-02 16:12:46.644,915404,addtocart,181202,,1051.0,1051.0,9,4.0
2015-09-02 16:01:54.935,1016649,addtocart,3146,,434.0,1091.0,2,1.0
2015-09-02 16:23:01.931,569539,addtocart,176869,,133.0,1542.0,410,195.0
2015-09-02 22:39:09.995,1107268,addtocart,178554,,1393.0,959.0,10,5.0
2015-09-02 22:53:16.656,150251,addtocart,364539,,1355.0,438.0,3,2.0
2015-09-02 22:21:24.910,1374203,addtocart,125751,,1089.0,1089.0,5,3.0
2015-09-02 22:42:50.995,930308,addtocart,43215,,844.0,844.0,5,2.0
2015-09-02 17:09:50.900,1075203,addtocart,432842,,342.0,,3,0.0
2015-09-02 08:21:11.172,1151604,addtocart,214003,,844.0,1421.0,5,1.0
2015-09-02 06:18:55.328,1129518,addtocart,307832,,1051.0,1051.0,6,4.0
2015-09-02 07:02:33.049,665270,addtocart,291154,,806.0,806.0,6,3.0
2015-09-02 06:51:02.636,1180876,addtocart,449776,,195.0,195.0,2,1.0
2015-09-02 14:47:15.898,871337,addtocart,441852,,959.0,959.0,7,3.0
2015-09-02 14:29:22.245,560891,addtocart,409023,,959.0,1173.0,149,70.0
2015-09-02 14:51:55.850,423550,addtocart,287536,,1317.0,618.0,5,3.0
2015-09-02 14:55:30.028,953225,addtocart,161666,,1265.0,,1,0.0
2015-09-03 04:42:44.209,453447,addtocart,3099,,937.0,937.0,2,1.0
2015-09-03 04:52:32.390,1076479,addtocart,340927,,72.0,1248.0,67,25.0
2015-09-03 04:20:03.705,873755,addtocart,100199,,342.0,342.0,2,1.0
2015-09-03 04:32:21.709,658242,addtocart,301098,,126.0,1441.0,25,5.0
2015-09-03 04:24:14.948,426699,addtocart,199726,,1231.0,368.0,20,12.0
2015-09-02 20:42:49.334,1163841,addtocart,112419,,1542.0,1483.0,13,6.0
2015-09-02 20:26:49.153,788900,addtocart,114319,,860.0,317.0,13,2.0
2015-09-02 20:56:00.787,261752,addtocart,458796,,126.0,126.0,3,1.0
2015-09-02 21:18:50.463,3007,addtocart,145403,,195.0,195.0,3,1.0
2015-09-02 21:18:54.590,652949,addtocart,421317,,844.0,844.0,9,1.0
2015-09-02 21:52:07.821,90186,addtocart,346996,,390.0,390.0,8,2.0
2015-09-02 21:23:01.657,828233,addtocart,1868,,227.0,227.0,4,2.0
2015-09-02 21:59:02.068,262189,addtocart,454818,,1051.0,1051.0,23,8.0
2015-09-02 21:28:35.173,1217437,addtocart,363736,,1483.0,1483.0,2,1.0
2015-09-02 23:42:50.050,444586,addtocart,403576,,491.0,228.0,3,2.0
2015-09-03 00:06:34.461,569539,addtocart,132246,,367.0,1542.0,410,195.0
2015-09-03 00:17:33.932,81662,addtocart,247909,,491.0,1464.0,13,6.0
2015-09-03 03:25:04.085,296947,addtocart,106305,,1233.0,921.0,5,2.0
2015-09-03 03:33:41.031,603630,addtocart,461671,,1421.0,1421.0,4,2.0
2015-09-03 03:36:21.989,837602,addtocart,89704,,959.0,959.0,18,8.0
2015-09-02 17:45:43.136,753898,addtocart,93929,,1441.0,126.0,29,12.0
2015-09-02 17:40:51.995,409848,addtocart,187494,,806.0,806.0,6,2.0
2015-09-02 18:09:30.910,693709,addtocart,220191,,414.0,48.0,386,274.0
2015-09-02 17:59:08.882,736612,addtocart,183283,,959.0,,1,0.0
2015-09-02 18:02:49.762,1043630,addtocart,349104,,1375.0,1375.0,32,16.0
2015-09-02 19:13:02.001,994820,addtocart,178024,,421.0,959.0,1661,911.0
2015-09-02 18:58:11.626,501099,addtocart,123664,,53.0,53.0,5,2.0
2015-09-02 18:40:16.496,235192,addtocart,345171,,1219.0,1219.0,8,3.0
2015-09-02 19:15:36.079,641077,addtocart,167543,,1173.0,1173.0,3,1.0
2015-09-02 19:07:18.025,186510,addtocart,139918,,1393.0,196.0,4,2.0
2015-09-02 18:34:11.008,1211799,addtocart,273901,,371.0,,1,0.0
2015-09-02 18:31:17.663,1337564,addtocart,297554,,1255.0,1680.0,7,1.0
2015-09-02 19:26:16.901,213585,addtocart,413313,,686.0,686.0,13,7.0
2015-09-02 18:33:35.473,1337564,addtocart,312849,,1680.0,1680.0,7,1.0
2015-09-02 20:20:48.101,569539,addtocart,53113,,1339.0,1542.0,410,195.0
2015-09-02 19:31:29.689,1203461,addtocart,132683,,421.0,421.0,15,3.0
2015-09-02 20:22:05.087,82224,addtocart,303960,,224.0,,1,0.0
2015-09-03 00:52:59.814,162437,addtocart,57379,,434.0,274.0,4,2.0
2015-09-03 00:53:00.112,162437,addtocart,57379,,434.0,274.0,4,2.0
2015-09-03 01:53:13.969,1286554,addtocart,298056,,1051.0,1051.0,4,3.0
2015-09-03 01:06:12.982,1010083,addtocart,166333,,618.0,618.0,13,5.0
2015-09-03 00:43:13.000,982834,addtocart,455359,,1221.0,,2,0.0
2015-09-03 02:03:16.251,1042215,addtocart,225612,,1322.0,1303.0,14,5.0
2015-09-03 01:56:40.868,586891,addtocart,235902,,1261.0,1261.0,3,1.0
2015-09-03 02:08:50.685,1102186,addtocart,354585,,959.0,,1,0.0
2015-09-03 02:51:06.894,191936,addtocart,228287,,858.0,704.0,5,1.0
2015-09-03 02:45:08.083,1090117,addtocart,228287,,858.0,858.0,10,2.0
2015-09-03 02:13:27.549,686979,addtocart,335331,,35.0,35.0,2,1.0
2015-09-03 02:39:11.645,1090117,addtocart,266553,,1589.0,858.0,10,2.0
2015-09-03 03:00:17.162,726478,addtocart,298135,,618.0,618.0,12,3.0
2015-09-03 02:14:43.698,740134,addtocart,360683,,438.0,438.0,2,1.0
2015-09-04 01:12:31.864,1020024,addtocart,396042,,707.0,707.0,18,1.0
2015-09-04 00:56:02.259,676706,addtocart,14943,,392.0,392.0,6,1.0
2015-09-04 01:39:05.561,1056168,addtocart,9211,,707.0,707.0,10,4.0
2015-09-04 01:02:07.050,159663,addtocart,206357,,1542.0,1542.0,2,1.0
2015-09-04 01:15:26.122,564389,addtocart,126429,,491.0,,1,0.0
2015-09-04 00:55:24.305,40230,addtocart,214461,,473.0,473.0,2,1.0
2015-09-04 05:42:20.774,237571,addtocart,421931,,928.0,928.0,9,6.0
2015-09-04 05:19:57.724,981375,addtocart,315939,,1247.0,1404.0,51,15.0
2015-09-04 04:23:13.666,685118,addtocart,286268,,686.0,1339.0,41,23.0
2015-09-03 19:18:40.869,794491,addtocart,254678,,438.0,438.0,3,1.0
2015-09-03 18:29:45.000,80167,addtocart,169034,,782.0,782.0,2,1.0
2015-09-03 18:23:24.783,1263302,addtocart,376971,,1625.0,1625.0,7,4.0
2015-09-03 19:01:16.372,518659,addtocart,387697,,288.0,979.0,1613,693.0
2015-09-03 19:02:19.506,797989,addtocart,191547,,1542.0,352.0,10,2.0
2015-09-03 18:24:55.783,1263302,addtocart,141515,,1625.0,1625.0,7,4.0
2015-09-03 19:09:40.919,460720,addtocart,46938,,1018.0,1018.0,4,1.0
2015-09-03 07:21:44.248,151245,addtocart,423185,,84.0,1135.0,47,25.0
2015-09-03 07:09:02.261,110307,addtocart,260881,,196.0,196.0,2,1.0
2015-09-03 11:07:05.552,464785,addtocart,184991,,1533.0,160.0,49,19.0
2015-09-03 06:35:58.087,437888,addtocart,423225,,691.0,619.0,42,29.0
2015-09-03 11:25:59.381,464785,addtocart,197517,,227.0,160.0,49,19.0
2015-09-03 11:08:58.895,464785,addtocart,49171,,1533.0,160.0,49,19.0
2015-09-03 07:25:19.042,661690,addtocart,269327,,730.0,,1,0.0
2015-09-03 06:37:37.539,1301468,addtocart,432184,,1179.0,1151.0,8,2.0
2015-09-03 12:35:11.098,683804,addtocart,151986,,1051.0,1051.0,5,3.0
2015-09-03 10:48:17.445,464785,addtocart,245365,,160.0,160.0,49,19.0
2015-09-03 11:12:58.350,464785,addtocart,393328,,1533.0,160.0,49,19.0
2015-09-03 06:47:26.444,780183,addtocart,428806,,860.0,860.0,6,1.0
2015-09-03 11:35:06.004,464785,addtocart,156253,,227.0,160.0,49,19.0
2015-09-03 07:38:12.830,151245,addtocart,253832,,844.0,1135.0,47,25.0
2015-09-03 11:34:30.185,464785,addtocart,98216,,227.0,160.0,49,19.0
2015-09-03 08:19:33.477,373852,addtocart,312513,,56.0,56.0,11,2.0
2015-09-03 11:18:25.984,239947,addtocart,33912,,694.0,694.0,2,1.0
2015-09-03 21:11:25.237,1296664,addtocart,465189,,972.0,972.0,2,1.0
2015-09-03 16:31:08.310,383907,addtocart,190098,,1261.0,1261.0,5,2.0
2015-09-03 17:07:03.160,768946,addtocart,206218,,928.0,491.0,45,21.0
2015-09-04 00:15:22.663,530559,addtocart,337663,,635.0,1051.0,4328,2204.0
2015-09-04 00:24:08.535,1020024,addtocart,396042,,707.0,707.0,18,1.0
2015-09-04 00:19:42.990,994820,addtocart,460625,,497.0,959.0,1661,911.0
2015-09-03 23:37:56.547,579599,addtocart,346886,,1679.0,1473.0,6,4.0
2015-09-03 23:01:54.464,989575,addtocart,378491,,1390.0,1659.0,11,7.0
2015-09-03 22:52:30.283,989575,addtocart,242085,,1659.0,1659.0,11,7.0
2015-09-03 23:15:26.214,518659,addtocart,387192,,352.0,979.0,1613,693.0
2015-09-03 22:28:32.844,1083494,addtocart,115271,,618.0,1421.0,5,3.0
2015-09-03 22:26:24.191,1277142,addtocart,432842,,342.0,342.0,24,6.0
2015-09-03 23:20:52.595,134805,addtocart,52358,,331.0,331.0,4,1.0
2015-09-03 23:18:55.544,130068,addtocart,73019,,1051.0,,1,0.0
2015-09-03 22:36:52.727,795056,addtocart,224168,,624.0,624.0,31,9.0
2015-09-03 17:34:16.695,594940,addtocart,269445,,1395.0,491.0,6,2.0
2015-09-03 17:42:35.534,962186,addtocart,140296,,209.0,209.0,2,1.0
2015-09-03 17:25:20.398,1179331,addtocart,88432,,858.0,858.0,13,5.0
2015-09-03 18:03:15.977,924280,addtocart,446271,,799.0,,1,0.0
2015-09-03 21:56:59.475,1277142,addtocart,65273,,342.0,342.0,24,6.0
2015-09-03 21:21:21.918,1309240,addtocart,119538,,730.0,730.0,2,1.0
2015-09-03 22:10:01.125,904890,addtocart,289494,,1421.0,1421.0,3,2.0
2015-09-03 22:16:18.651,1042215,addtocart,366638,,493.0,1303.0,14,5.0
2015-09-03 21:36:01.018,1019130,addtocart,400946,,1273.0,1273.0,20,9.0
2015-09-03 21:21:11.260,911282,addtocart,265872,,828.0,828.0,5,2.0
2015-09-03 22:13:32.263,867414,addtocart,12217,,1375.0,1375.0,3,1.0
2015-09-03 21:57:51.739,1277142,addtocart,78163,,342.0,342.0,24,6.0
2015-09-03 21:27:45.798,651920,addtocart,104891,,274.0,274.0,4,1.0
2015-09-04 04:16:07.611,703583,addtocart,138454,,1173.0,1173.0,3,1.0
2015-09-04 03:41:27.033,121775,addtocart,174189,,1366.0,1366.0,5,2.0
2015-09-03 20:08:15.588,1370169,addtocart,413310,,352.0,352.0,4,1.0
2015-09-03 19:31:20.059,1391087,addtocart,203537,,438.0,438.0,13,2.0
2015-09-03 19:25:27.479,485016,addtocart,184412,,1483.0,,3,0.0
2015-09-03 19:57:14.548,17234,addtocart,202534,,242.0,242.0,11,6.0
2015-09-03 20:12:17.056,168976,addtocart,26310,,1040.0,1666.0,24,9.0
2015-09-03 20:02:18.026,1236619,addtocart,46389,,704.0,,1,0.0
2015-09-03 19:29:58.985,792449,addtocart,342530,,984.0,195.0,4,2.0
2015-09-03 20:19:23.309,994820,addtocart,114786,,1248.0,959.0,1661,911.0
2015-09-04 02:07:57.039,454654,addtocart,131609,,282.0,282.0,16,4.0
2015-09-04 01:57:28.502,1020024,addtocart,396042,,707.0,707.0,18,1.0
2015-09-04 01:58:15.264,925062,addtocart,247326,,921.0,921.0,4,2.0
2015-09-04 02:37:27.070,972745,addtocart,431990,,1670.0,1670.0,9,2.0
2015-09-04 02:40:48.182,1115607,addtocart,289827,,1073.0,1018.0,6,3.0
2015-09-04 02:00:46.145,385735,addtocart,289668,,1421.0,1421.0,5,1.0
2015-09-04 02:33:43.129,1048285,addtocart,115258,,1186.0,,8,0.0
2015-09-04 02:02:32.988,454654,addtocart,214617,,1114.0,282.0,16,4.0
2015-09-04 02:00:23.806,137370,addtocart,117984,,1279.0,1279.0,3,2.0
2015-09-04 02:28:05.841,1304200,addtocart,373842,,35.0,973.0,5,2.0
2015-09-04 02:44:58.296,1066651,addtocart,41217,,1172.0,1172.0,2,1.0
2015-09-04 05:47:35.019,945947,addtocart,72521,,808.0,808.0,15,7.0
2015-09-04 04:21:15.887,1194554,addtocart,222888,,228.0,228.0,6,2.0
2015-09-04 04:38:30.912,685118,addtocart,86476,,1171.0,1339.0,41,23.0
2015-09-03 12:51:04.695,1363612,addtocart,194562,,586.0,618.0,63,21.0
2015-09-03 13:45:27.172,1024266,addtocart,49257,,191.0,191.0,6,2.0
2015-09-03 22:38:17.497,795056,addtocart,440283,,1441.0,624.0,31,9.0
2015-09-03 22:30:13.921,680665,addtocart,191063,,1598.0,1598.0,2,1.0
2015-09-03 23:15:30.889,989575,addtocart,453568,,1659.0,1659.0,11,7.0
2015-09-03 10:14:25.614,1341117,addtocart,233362,,1528.0,1528.0,7,1.0
2015-09-03 10:55:29.968,464785,addtocart,259906,,160.0,160.0,49,19.0
2015-09-03 11:24:59.303,464785,addtocart,235786,,227.0,160.0,49,19.0
2015-09-03 10:47:38.491,464785,addtocart,392529,,160.0,160.0,49,19.0
2015-09-03 06:47:26.475,780183,addtocart,428806,,860.0,860.0,6,1.0
2015-09-03 10:13:51.236,1341117,addtocart,212578,,1528.0,1528.0,7,1.0
2015-09-03 06:47:11.989,780183,addtocart,428806,,860.0,860.0,6,1.0
2015-09-03 10:13:48.593,1341117,addtocart,164813,,1528.0,1528.0,7,1.0
2015-09-03 09:05:14.237,293516,addtocart,373725,,484.0,484.0,7,2.0
2015-09-03 21:45:46.342,221868,addtocart,77923,,1317.0,1393.0,14,7.0
2015-09-03 22:01:05.269,198153,addtocart,417912,,1098.0,1098.0,535,328.0
2015-09-03 21:42:21.390,1019130,addtocart,58217,,535.0,1273.0,20,9.0
2015-09-03 21:56:00.469,1277142,addtocart,432842,,342.0,342.0,24,6.0
2015-09-03 21:46:31.832,332054,addtocart,407917,,1135.0,1135.0,2,1.0
2015-09-03 17:07:26.156,770941,addtocart,228112,,1173.0,,1,0.0
2015-09-03 17:15:00.724,422097,addtocart,461686,,1037.0,1037.0,2,1.0
2015-09-03 16:45:55.029,382299,addtocart,284080,,1421.0,624.0,54,11.0
2015-09-03 17:14:32.255,364967,addtocart,374716,,84.0,1417.0,39,16.0
2015-09-03 17:13:03.353,845399,addtocart,46300,,1163.0,1163.0,5,1.0
2015-09-03 21:01:58.070,738773,addtocart,36620,,342.0,,3,0.0
2015-09-03 20:24:53.000,384289,addtocart,300431,,72.0,72.0,10,6.0
2015-09-04 03:21:09.472,1025833,addtocart,192452,,1680.0,1680.0,11,1.0
2015-09-04 03:32:34.595,135122,addtocart,82586,,333.0,333.0,4,1.0
2015-09-04 03:26:01.829,530597,addtocart,45045,,196.0,,1,0.0
2015-09-04 03:24:24.465,221331,addtocart,108486,,1483.0,1163.0,10,6.0
2015-09-04 00:17:54.871,70214,addtocart,71053,,1565.0,1565.0,7,3.0
2015-09-04 00:23:44.368,498134,addtocart,73617,,1038.0,928.0,7,5.0
2015-09-03 18:22:15.648,26196,addtocart,320130,,1483.0,1163.0,4,2.0
2015-09-03 18:14:19.942,518659,addtocart,459654,,288.0,979.0,1613,693.0
2015-09-03 18:00:33.099,113653,addtocart,316135,,715.0,715.0,9,3.0
2015-09-03 18:22:17.930,26196,addtocart,304839,,1163.0,1163.0,4,2.0
2015-09-03 17:34:29.265,622867,addtocart,354153,,1417.0,1417.0,4,1.0
2015-09-03 17:59:28.252,1087843,addtocart,346886,,1679.0,,1,0.0
2015-09-03 18:11:39.710,126631,addtocart,51969,,1051.0,,1,0.0
2015-09-03 17:30:15.045,1378697,addtocart,282064,,1317.0,1191.0,74,26.0
2015-09-03 18:30:25.140,173863,addtocart,233132,,959.0,959.0,800,552.0
2015-09-03 19:01:52.688,308498,addtocart,219512,,5.0,,1,0.0
2015-09-03 19:18:40.664,794491,addtocart,254678,,438.0,438.0,3,1.0
2015-09-03 18:43:30.377,588703,addtocart,319900,,84.0,,2,0.0
2015-09-03 19:12:39.409,135578,addtocart,43676,,1171.0,1171.0,3,2.0
2015-09-03 15:28:33.938,705106,addtocart,258041,,1578.0,671.0,66,28.0
2015-09-03 15:59:05.320,188609,addtocart,222888,,228.0,228.0,2,1.0
2015-09-03 15:14:43.489,616917,addtocart,330305,,1117.0,1117.0,3,1.0
2015-09-03 16:09:01.585,363277,addtocart,178621,,670.0,670.0,16,2.0
2015-09-03 16:13:38.886,133146,addtocart,367648,,589.0,589.0,3,2.0
2015-09-04 02:34:47.168,1048285,addtocart,444006,,1186.0,,8,0.0
2015-09-04 02:04:22.306,1192826,addtocart,444533,,1119.0,646.0,5,3.0
2015-09-04 01:58:45.543,1120250,addtocart,141215,,844.0,844.0,4,1.0
2015-09-04 02:35:30.100,1048285,addtocart,44234,,1186.0,,8,0.0
2015-09-04 01:57:33.077,1020024,addtocart,396042,,707.0,707.0,18,1.0
2015-09-04 02:27:55.525,948540,addtocart,390854,,1179.0,1179.0,12,1.0
2015-09-04 02:30:12.863,947400,addtocart,234222,,333.0,333.0,3,1.0
2015-09-04 03:03:29.172,588674,addtocart,58962,,342.0,342.0,2,1.0
2015-09-03 19:29:24.339,1391087,addtocart,10225,,1355.0,438.0,13,2.0
2015-09-03 20:01:48.559,63894,addtocart,436739,,1542.0,1542.0,3,1.0
2015-09-04 01:17:23.049,575249,addtocart,283579,,196.0,196.0,5,2.0
2015-09-04 01:00:34.585,883745,addtocart,26008,,360.0,35.0,55,33.0
2015-09-04 00:40:33.351,1087352,addtocart,193880,,1666.0,14.0,7,3.0
2015-09-04 00:55:51.466,289261,addtocart,423339,,256.0,256.0,2,1.0
2015-09-04 01:31:23.026,530559,addtocart,338660,,1051.0,1051.0,4328,2204.0
2015-09-04 01:10:44.319,365257,addtocart,217703,,64.0,414.0,3,2.0
2015-09-04 01:39:33.632,1020024,addtocart,396042,,707.0,707.0,18,1.0
2015-09-04 01:09:42.869,323430,addtocart,227482,,565.0,,1,0.0
2015-09-04 00:44:36.644,530559,addtocart,335331,,35.0,1051.0,4328,2204.0
2015-09-04 01:49:22.610,222508,addtocart,118752,,619.0,427.0,7,3.0
2015-09-04 01:35:12.590,752971,addtocart,421529,,1542.0,1258.0,9,5.0
2015-09-04 01:47:20.491,752971,addtocart,60052,,1258.0,1258.0,9,5.0
2015-09-04 01:32:24.126,530559,addtocart,119736,,57.0,1051.0,4328,2204.0
2015-09-04 04:30:12.301,785908,addtocart,93806,,175.0,360.0,8,3.0
2015-09-04 05:23:41.221,685118,addtocart,264476,,131.0,1339.0,41,23.0
2015-09-04 05:14:23.421,181923,addtocart,323417,,1578.0,1578.0,13,5.0
2015-09-03 16:54:17.298,507047,addtocart,458560,,1059.0,1059.0,4,2.0
2015-09-03 16:53:13.551,994820,addtocart,163297,,1303.0,959.0,1661,911.0
2015-09-03 07:19:32.160,404711,addtocart,262826,,486.0,486.0,3,2.0
2015-09-03 10:46:24.342,464785,addtocart,378322,,160.0,160.0,49,19.0
2015-09-03 08:03:52.351,412260,addtocart,172313,,988.0,959.0,3,2.0
2015-09-03 06:49:20.571,1405929,addtocart,218130,,635.0,1072.0,13,6.0
2015-09-03 11:25:01.153,464785,addtocart,289170,,227.0,160.0,49,19.0
2015-09-03 08:07:37.103,71756,addtocart,265597,,366.0,,1,0.0
2015-09-03 07:42:17.877,151245,addtocart,400100,,844.0,1135.0,47,25.0
2015-09-03 06:06:59.563,1217478,addtocart,460625,,497.0,,1,0.0
2015-09-03 07:25:00.013,1074117,addtocart,334786,,1403.0,1403.0,19,11.0
2015-09-03 13:38:25.899,374805,addtocart,381759,,1542.0,1192.0,13,4.0
2015-09-03 23:03:35.830,994820,addtocart,339976,,799.0,959.0,1661,911.0
2015-09-03 22:24:28.603,82514,addtocart,214790,,1051.0,1051.0,4,2.0
2015-09-03 22:29:00.409,1089644,addtocart,263741,,799.0,799.0,5,1.0
2015-09-03 22:25:01.329,1296275,addtocart,456748,,1483.0,,1,0.0
2015-09-03 18:01:16.194,710159,addtocart,455275,,421.0,421.0,4,2.0
2015-09-03 17:38:35.981,594940,addtocart,359183,,263.0,491.0,6,2.0
2015-09-03 18:15:43.898,1378697,addtocart,282064,,1317.0,1191.0,74,26.0
2015-09-03 21:04:35.024,581567,addtocart,207865,,479.0,,2,1.0
2015-09-03 20:38:41.092,63786,addtocart,294242,,984.0,,4,0.0
2015-09-03 20:57:01.521,842264,addtocart,126926,,176.0,176.0,4,1.0
2015-09-03 21:18:48.721,967129,addtocart,821,,1098.0,1098.0,3,2.0
2015-09-03 21:10:22.568,1134014,addtocart,83556,,496.0,496.0,9,3.0
2015-09-03 20:46:57.953,93043,addtocart,45317,,1219.0,1219.0,4,3.0
2015-09-03 20:39:25.778,895999,addtocart,228287,,858.0,1051.0,2474,1640.0
2015-09-04 03:54:18.768,285357,addtocart,21938,,1663.0,,1,0.0
2015-09-04 03:37:39.031,1158112,addtocart,127294,,1374.0,,1,0.0
2015-09-03 21:43:40.674,808400,addtocart,159624,,1393.0,1393.0,3,1.0
2015-09-03 21:29:27.103,221868,addtocart,412813,,1393.0,1393.0,14,7.0
2015-09-03 21:29:02.602,93328,addtocart,323641,,1222.0,1222.0,3,1.0
2015-09-03 21:36:18.249,1399500,addtocart,421993,,1375.0,1051.0,30,24.0
2015-09-03 22:08:21.692,1277142,addtocart,236180,,342.0,342.0,24,6.0
2015-09-03 15:56:05.723,65264,addtocart,58962,,342.0,,1,0.0
2015-09-03 15:30:58.734,705106,addtocart,143079,,1578.0,671.0,66,28.0
2015-09-03 15:18:54.496,523058,addtocart,125751,,1089.0,1089.0,4,1.0
2015-09-03 15:31:16.664,283162,addtocart,297965,,352.0,352.0,3,2.0
2015-09-03 15:41:04.891,705106,addtocart,26678,,671.0,671.0,66,28.0
2015-09-04 00:17:54.902,70214,addtocart,71053,,1565.0,1565.0,7,3.0
2015-09-03 23:37:54.108,895999,addtocart,450082,,1205.0,1051.0,2474,1640.0
2015-09-04 02:02:35.153,454654,addtocart,459605,,1114.0,282.0,16,4.0
2015-09-04 02:35:01.353,1048285,addtocart,444006,,1186.0,,8,0.0
2015-09-04 02:50:59.633,767692,addtocart,187691,,1344.0,1344.0,2,1.0
2015-09-04 02:15:29.808,1025094,addtocart,350103,,5.0,5.0,4,1.0
2015-09-04 02:00:36.251,385735,addtocart,289668,,1421.0,1421.0,5,1.0
2015-09-04 02:06:06.736,454654,addtocart,242920,,1114.0,282.0,16,4.0
2015-09-04 02:01:44.191,1056168,addtocart,389158,,707.0,707.0,10,4.0
2015-09-03 19:31:59.643,918651,addtocart,352072,,1279.0,1279.0,17,2.0
2015-09-03 19:35:42.183,585809,addtocart,12217,,1375.0,1375.0,9,7.0
2015-09-03 20:09:00.323,431635,addtocart,12217,,1375.0,1375.0,4,1.0
2015-09-03 18:24:12.899,1263302,addtocart,22824,,1625.0,1625.0,7,4.0
2015-09-03 19:11:44.014,518659,addtocart,428891,,828.0,979.0,1613,693.0
2015-09-03 18:37:37.159,1250119,addtocart,48744,,531.0,531.0,3,2.0
2015-09-03 18:32:11.466,994820,addtocart,308438,,1650.0,959.0,1661,911.0
2015-09-03 18:24:00.211,298235,addtocart,458919,,1231.0,1231.0,3,1.0
2015-09-03 19:16:21.626,42430,addtocart,232172,,1220.0,1220.0,4,2.0
2015-09-03 18:25:42.664,518659,addtocart,387697,,288.0,979.0,1613,693.0
2015-09-03 19:09:38.732,1126569,addtocart,188051,,1051.0,1421.0,937,682.0
2015-09-04 02:18:51.798,598945,addtocart,331394,,858.0,858.0,2,1.0
2015-09-04 02:33:38.228,972745,addtocart,333867,,1670.0,1670.0,9,2.0
2015-09-04 02:34:24.937,303371,addtocart,290999,,1192.0,1192.0,3,1.0
2015-09-04 02:35:25.322,978305,addtocart,9178,,1421.0,1421.0,4,1.0
